AGE,EDUC,MARRIED,KIDS,OCCAT1,OCCAT2,INCOME,WAGEINC,YESFINRISK,NOFINRISK,SAVING,HSTOCKS,HBROK,HOUSECL,NETWORTH,RiskTolerance
56,13.0,1,0,1,1,1147872.5702,1114439.3886,0,0,0.0,1,1,1,8236276.503,0.6211180124220089
69,12.0,1,0,1,1,882635.99574,334331.81657,1,0,0.0,0,1,1,22701374.383,0.5116279069777291
69,12.0,1,0,1,1,882635.99574,334331.81657,1,0,0.0,0,1,1,23045101.656,0.8268041237105892
69,12.0,1,0,1,1,882635.99574,334331.81657,1,0,0.0,0,1,1,22729926.808,0.5757575757651014
51,12.0,1,2,1,1,177195.86278,173852.54462,0,0,21524.135928,0,0,1,662899.45977,0.08270676691771078
51,12.0,1,2,1,1,177195.86278,174966.984,0,0,21524.135928,0,0,1,660703.11937,0.08193979933180014
51,12.0,1,2,1,1,177195.86278,173852.54462,0,0,20425.965728,0,0,1,659385.31513,0.08340353833209534
51,12.0,1,2,1,1,177195.86278,173852.54462,0,0,21524.135928,0,0,1,662460.19169,0.08193979933180014
51,12.0,1,2,1,1,177195.86278,173852.54462,0,0,21524.135928,0,0,1,662020.92361,0.08270676691771078
27,12.0,1,2,1,1,67980.802702,67980.802702,0,0,0.0,0,0,1,10388.690096,0.15441176470927942
27,12.0,1,2,1,1,67980.802702,67980.802702,0,0,0.0,0,0,1,9290.5198954,0.15441176470927942
27,12.0,1,2,1,1,67980.802702,67980.802702,0,0,0.0,0,0,1,10377.708394,0.15441176470927942
27,12.0,1,2,1,1,67980.802702,67980.802702,0,0,0.0,0,0,1,5875.2105722,0.15441176470927942
27,12.0,1,2,1,1,67980.802702,67980.802702,0,0,0.0,0,0,1,5985.0275922,0.15441176470927942
63,12.0,1,0,1,1,212857.92322,180539.18095,0,0,207554.16788,1,0,1,1133641.0979,0.15359477124397927
63,12.0,1,0,1,1,212857.92322,180539.18095,0,0,207554.16788,1,0,1,1134739.2681,0.15359477124397927
63,12.0,1,0,1,1,213972.3626,180539.18095,0,0,207554.16788,1,0,1,1135837.4383,0.15359477124397927
63,12.0,1,0,1,1,212857.92322,180539.18095,0,0,207554.16788,1,0,1,1134739.2681,0.15359477124397927
63,12.0,1,0,1,1,212857.92322,180539.18095,0,0,207554.16788,1,0,1,1134739.2681,0.15359477124397927
53,5.0,1,0,1,1,200599.08994,200599.08994,0,0,17570.723207,1,0,1,146605.72175,0.03999999999941721
53,5.0,1,0,1,1,200599.08994,200599.08994,0,0,17570.723207,1,0,1,149900.23236,0.03999999999941721
53,5.0,1,0,1,1,200599.08994,200599.08994,0,0,17570.723207,1,0,1,148802.06216,0.03999999999941721
53,5.0,1,0,1,1,200599.08994,200599.08994,0,0,17570.723207,1,0,1,149900.23236,0.03999999999941721
53,5.0,1,0,1,1,200599.08994,200599.08994,0,0,17570.723207,1,0,1,148802.06216,0.03999999999941721
61,13.0,1,0,2,2,192798.01422,44577.575542,0,0,0.0,1,1,1,2050393.5812,0.5128205128173198
61,13.0,1,0,2,2,203942.40811,44577.575542,0,0,0.0,1,1,1,2049295.411,0.5128205128173198
61,13.0,1,0,2,2,208400.16566,44577.575542,0,0,0.0,1,1,1,2050283.7642,0.5128205128173198
61,13.0,1,0,2,2,210629.04444,43463.136154,0,0,0.0,1,1,1,2048307.0578,0.513259195890568
61,13.0,1,0,2,2,200599.08994,43463.136154,0,0,0.0,1,1,1,2050283.7642,0.5128205128173198
47,13.0,1,3,2,1,1114439.3886,668663.63314,0,0,0.0,1,1,1,23455817.31,0.9265514911687375
47,13.0,1,3,2,1,1114439.3886,668663.63314,0,0,54908.51002,1,1,1,23457135.115,0.9265514911687375
47,13.0,1,3,2,1,1114439.3886,668663.63314,0,0,0.0,1,1,1,23454499.506,0.9266588158071465
47,13.0,1,3,2,1,1114439.3886,668663.63314,0,0,54908.51002,1,1,1,23456805.664,0.9266498711376473
47,13.0,1,3,2,1,1114439.3886,668663.63314,0,0,54908.51002,1,1,1,23455927.128,0.9266409266408249
63,13.0,2,0,2,1,445775.75542,0.0,0,0,21963.404008,1,1,1,18155059.57,0.5842506350523381
63,13.0,2,0,2,1,445775.75542,0.0,0,0,21963.404008,1,1,1,15057121.435,0.5274302213629438
63,13.0,2,0,2,1,445775.75542,0.0,0,0,21963.404008,1,1,1,16986606.477,0.6537864899151123
63,13.0,2,0,2,1,445775.75542,0.0,0,0,21963.404008,1,1,1,19714461.255,0.5276120838907333
63,13.0,2,0,2,1,445775.75542,0.0,0,0,21963.404008,1,1,1,17144742.986,0.5627003918759969
68,8.0,1,0,3,4,23403.22716,0.0,0,0,0.0,1,0,1,365910.31078,0.9160305343516756
68,8.0,1,0,3,4,24517.666548,0.0,0,0,0.0,1,0,1,374706.65408,0.35901684616991575
68,8.0,1,0,3,4,24517.666548,0.0,0,0,0.0,1,0,1,566710.73192,0.9861932938858377
68,8.0,1,0,3,4,24517.666548,0.0,0,0,0.0,1,0,1,415986.87191,0.11475409836117577
68,8.0,1,0,3,4,23403.22716,0.0,0,0,0.0,1,0,1,374585.85536,0.8955223880563207
61,12.0,1,0,2,3,639688.20903,0.0,0,0,0.0,0,0,1,6656009.5847,0.19230769230769232
61,12.0,1,0,2,3,639688.20903,0.0,0,0,0.0,0,0,1,6656009.5847,0.19230769230769232
61,12.0,1,0,2,3,639688.20903,0.0,0,0,0.0,0,0,1,6654911.4145,0.19230769230769232
61,12.0,1,0,2,3,639688.20903,0.0,0,0,0.0,0,0,1,6657107.7549,0.19230769230769232
61,12.0,1,0,2,3,639688.20903,0.0,0,0,0.0,0,0,1,6656009.5847,0.19230769230769232
63,13.0,1,1,3,4,98070.666193,65751.923925,0,0,7687.1914028,1,1,1,1692609.7299,0.47619047618712074
63,13.0,1,1,3,4,98070.666193,65751.923925,0,0,7687.1914028,1,1,1,1691511.5597,0.47619047618712074
63,13.0,1,1,3,4,99185.105582,65751.923925,0,0,7687.1914028,1,1,1,1691511.5597,0.47619047618712074
63,13.0,1,1,3,4,99185.105582,65751.923925,0,0,7687.1914028,1,1,1,1693707.9001,0.47619047618712074
63,13.0,1,1,3,4,99185.105582,65751.923925,0,0,7687.1914028,1,1,1,1691401.7427,0.47619047618712074
56,12.0,1,0,2,1,8447450.5653,1125583.7824,0,0,0.0,1,1,1,120662548.94,0.6595172413811086
56,12.0,1,0,2,1,8414017.3836,1077662.8887,0,0,0.0,1,1,1,111151296.83,0.6421324845859353
56,12.0,1,0,2,1,9974232.5276,1002995.4497,0,0,0.0,1,1,1,105755876.82,0.6398449508802062
56,12.0,1,0,2,1,10587174.191,1031970.8738,0,0,0.0,1,1,1,109400703.72,0.663059854816999
56,12.0,1,0,2,1,8625760.8675,947273.48028,0,0,0.0,1,1,1,115177188.79,0.6307228915675902
61,6.0,1,0,1,3,78010.757199,78010.757199,0,1,0.0,1,1,1,177903.57247,0.3291139240460223
61,6.0,1,0,1,3,78010.757199,78010.757199,0,1,0.0,1,1,1,176805.40227,0.3291139240460223
61,6.0,1,0,1,3,78010.757199,78010.757199,0,1,0.0,1,1,1,180099.91287,0.3291139240460223
61,6.0,1,0,1,3,78010.757199,78010.757199,0,1,0.0,1,1,1,174609.06186,0.3291139240460223
61,6.0,1,0,1,3,78010.757199,78010.757199,0,1,0.0,1,1,1,174609.06186,0.3291139240460223
69,12.0,2,0,2,1,98070.666193,0.0,0,0,0.0,0,1,1,2979775.0218,0.9708737864074808
69,12.0,2,0,2,1,98070.666193,0.0,0,0,0.0,0,1,1,2979775.0218,0.9708737864074808
69,12.0,2,0,2,1,98070.666193,0.0,0,0,0.0,0,1,1,2979665.2048,0.9708737864074808
69,12.0,2,0,2,1,98070.666193,0.0,0,0,0.0,0,1,1,2979665.2048,0.9708737864074808
69,12.0,2,0,2,1,98070.666193,0.0,0,0,0.0,0,1,1,2979665.2048,0.9708737864074808
53,12.0,1,1,2,1,1237027.7213,295326.43797,0,0,0.0,1,1,1,17700856.375,0.9579269991649015
53,12.0,1,1,2,1,1237027.7213,295326.43797,0,0,0.0,1,1,1,17704150.886,0.9579504316354218
53,12.0,1,1,2,1,1237027.7213,295326.43797,0,0,0.0,1,1,1,17704150.886,0.9579738380191394
53,12.0,1,1,2,1,1237027.7213,295326.43797,0,0,0.0,1,1,1,17702942.899,0.9579714985538582
53,12.0,1,1,2,1,1237027.7213,295326.43797,0,0,0.0,1,1,1,17703052.716,0.9579504316354218
53,8.0,1,0,1,1,197255.77178,196141.33239,0,0,0.0,1,1,1,570839.85187,0.10426540284554496
53,8.0,1,0,1,1,197255.77178,196141.33239,0,0,0.0,1,1,1,617512.08539,0.10280373832018284
53,8.0,1,0,1,1,197255.77178,196141.33239,0,0,0.0,1,1,1,527901.39704,0.08000000000013245
53,8.0,1,0,1,1,197255.77178,196141.33239,0,0,0.0,1,1,1,613997.94075,0.08148148148105679
53,8.0,1,0,1,1,197255.77178,196141.33239,0,0,0.0,1,1,1,482217.5167,0.09777777777779577
48,11.0,1,2,2,1,500383.28546,153792.63562,0,0,269348.20505,1,0,1,1099477.0229,0.15513978094254866
48,11.0,1,2,2,1,517099.87629,150449.31746,0,0,351590.17136,1,0,1,1152551.5887,0.09347791250368905
48,11.0,1,2,2,1,495925.52791,150449.31746,0,0,251601.77462,1,0,1,2551312.9364,0.12357011721635229
48,11.0,1,2,2,1,481437.81586,153792.63562,0,0,406850.09585,1,0,1,2726131.7488,0.08205734166995848
48,11.0,1,2,2,1,532702.02773,153792.63562,0,0,440311.34185,1,0,1,2699049.7735,0.0766585627612201
90,12.0,1,0,3,4,49035.333097,0.0,0,1,10981.702004,0,0,2,397317.97851,0.8944543828258931
90,12.0,1,0,3,4,50149.772485,0.0,0,1,10981.702004,0,0,2,397317.97851,0.8944543828258931
90,12.0,1,0,3,4,47920.893708,0.0,0,1,10981.702004,0,0,2,397317.97851,0.8944543828258931
90,12.0,1,0,3,4,50149.772485,0.0,0,1,10981.702004,0,0,2,397317.97851,0.8944543828258931
90,12.0,1,0,3,4,51264.211874,0.0,0,1,10981.702004,0,0,2,397317.97851,0.8944543828258931
56,13.0,1,0,1,1,2407189.0793,2273456.3527,0,0,0.0,1,1,1,14962568.981,0.9657685799825029
56,13.0,1,0,1,1,2485199.8365,2228878.7771,0,0,0.0,1,1,1,16675165.408,0.945236309076603
56,13.0,1,0,1,1,2462911.0487,2284600.7465,0,0,0.0,1,1,1,15100389.341,0.9565217391302053
56,13.0,1,0,1,1,2496344.2304,2117434.8383,0,0,0.0,1,1,1,15071836.915,0.9561084707866135
56,13.0,1,0,1,1,2529777.412,2273456.3527,0,0,0.0,1,1,1,18984617.34,0.9417808219162063
63,13.0,1,0,2,1,2262311.9588,2050568.475,0,0,0.0,1,1,1,17486493.552,0.9964513839602976
63,13.0,1,0,2,1,2262311.9588,2061712.8688,0,0,0.0,1,1,1,16728756.114,0.996058647327804
63,13.0,1,0,2,1,2262311.9588,2061712.8688,0,0,0.0,1,1,1,17308589.98,0.9962252755548953
63,13.0,1,0,2,1,2251167.5649,2061712.8688,0,0,0.0,1,1,1,18300347.488,0.9967469095640998
63,13.0,1,0,2,1,2262311.9588,2061712.8688,0,0,0.0,1,1,1,17631452.019,0.9963588697932144
30,12.0,2,0,1,1,55721.969428,56836.408817,0,0,10.981702004,1,1,2,20766.39849,0.8599167822476677
30,12.0,2,0,1,1,78010.757199,78010.757199,0,0,10.981702004,1,1,2,12332.451351,0.8672798948765321
30,12.0,2,0,1,1,62408.605759,63523.045148,0,0,10.981702004,1,1,2,12398.341563,0.8754623921097403
30,12.0,2,0,1,1,83582.954142,83582.954142,0,0,10.981702004,1,1,2,24500.177171,0.8672798948765321
30,12.0,2,0,1,1,72438.560256,73552.999645,0,0,10.981702004,1,1,2,11486.860296,0.8559201141231266
69,13.0,1,0,3,4,57950.848205,0.0,0,0,658.90212024,1,1,1,591145.01888,0.6674612634179141
69,13.0,1,0,3,4,57950.848205,0.0,0,0,658.90212024,1,1,1,591145.01888,0.6674612634179141
69,13.0,1,0,3,4,57950.848205,0.0,0,0,658.90212024,1,1,1,591035.20186,0.6674612634179141
69,13.0,1,0,3,4,57950.848205,0.0,0,0,658.90212024,1,1,1,591145.01888,0.6674612634179141
69,13.0,1,0,3,4,57950.848205,0.0,0,0,658.90212024,1,1,1,591035.20186,0.6674612634179141
52,14.0,1,1,2,1,1315038.4785,111443.93886,0,0,0.0,1,1,1,8475128.5216,0.5364431486894461
52,14.0,1,1,2,1,1315038.4785,111443.93886,0,0,0.0,1,1,1,8477324.862,0.5364431486894461
52,14.0,1,1,2,1,1315038.4785,111443.93886,0,0,0.0,1,1,1,8475128.5216,0.5364431486894461
52,14.0,1,1,2,1,1315038.4785,111443.93886,0,0,0.0,1,1,1,8475128.5216,0.5364431486894461
52,14.0,1,1,2,1,1315038.4785,111443.93886,0,0,0.0,1,1,1,8476226.6918,0.5364431486894461
67,14.0,1,0,3,4,23403.22716,0.0,0,1,1647.2553006,1,1,1,1905105.6637,0.36599393495504245
67,14.0,1,0,3,4,22288.787771,0.0,0,1,3623.9616613,1,1,1,1908180.5402,0.36530633545324215
67,14.0,1,0,3,4,23403.22716,0.0,0,1,3294.5106012,1,1,1,1906643.1019,0.3654207558965449
67,14.0,1,0,3,4,22288.787771,0.0,0,1,2525.7914609,1,1,1,1907082.37,0.365688015878817
67,14.0,1,0,3,4,23403.22716,0.0,0,1,4063.2297415,1,1,1,1907521.6381,0.36515388627835726
53,13.0,1,2,1,1,208400.16566,200599.08994,0,0,351414.46413,0,1,1,2658933.616,0.7638146291244343
53,13.0,1,2,1,1,208400.16566,200599.08994,0,0,351414.46413,0,1,1,2656616.4769,0.7638199329177398
53,13.0,1,2,1,1,208400.16566,200599.08994,0,0,351414.46413,0,1,1,2656737.2756,0.7638146291244343
53,13.0,1,2,1,1,208400.16566,200599.08994,0,0,351414.46413,0,1,1,2656726.2939,0.7638199329177398
53,13.0,1,2,1,1,208400.16566,200599.08994,0,0,351414.46413,0,1,1,2656737.2756,0.7638146291244343
59,9.0,1,1,2,1,453576.83114,144877.12051,0,0,137271.27505,1,1,1,7650951.7862,0.062240663900509
59,9.0,1,1,2,1,453576.83114,144877.12051,0,0,137271.27505,1,1,1,7650951.7862,0.062240663900509
59,9.0,1,1,2,1,453576.83114,144877.12051,0,0,137271.27505,1,1,1,7652049.9564,0.062240663900509
59,9.0,1,1,2,1,453576.83114,144877.12051,0,0,137271.27505,1,1,1,7650951.7862,0.062240663900509
59,9.0,1,1,2,1,453576.83114,144877.12051,0,0,137271.27505,1,1,1,7652049.9564,0.062240663900509
67,13.0,1,2,2,1,9160691.774,1002995.4497,0,0,0.0,1,1,1,216059496.08,0.9353409548602771
67,13.0,1,2,2,1,9160691.774,1002995.4497,0,0,0.0,1,1,1,207124783.33,0.9375549176958249
67,13.0,1,2,2,1,9149547.3801,1002995.4497,0,0,0.0,1,1,1,197561917.22,0.9364053629669271
67,13.0,1,2,2,1,9160691.774,1002995.4497,0,0,0.0,1,1,1,204708808.89,0.9348124143098383
67,13.0,1,2,2,1,9160691.774,1002995.4497,0,0,0.0,1,1,1,201305579.44,0.934885858738941
58,12.0,2,0,2,1,17831.030217,0.0,1,0,0.0,1,1,1,509990.24107,0.14619883040811107
58,12.0,2,0,2,1,17831.030217,0.0,1,0,0.0,1,1,1,509990.24107,0.14619883040811107
58,12.0,2,0,2,1,17831.030217,0.0,1,0,0.0,1,1,1,510100.05809,0.14619883040811107
58,12.0,2,0,2,1,17831.030217,0.0,1,0,0.0,1,1,1,510100.05809,0.14619883040811107
58,12.0,2,0,2,1,18945.469606,0.0,1,0,0.0,1,1,1,509990.24107,0.14619883040811107
46,12.0,2,0,4,4,731072.2389,0.0,0,0,0.0,1,1,1,2082130.7,0.9505703422043358
46,12.0,2,0,4,4,731072.2389,0.0,0,0,0.0,1,1,1,2082130.7,0.9505703422043358
46,12.0,2,0,4,4,731072.2389,0.0,0,0,0.0,1,1,1,2082130.7,0.9505703422043358
46,12.0,2,0,4,4,731072.2389,0.0,0,0,0.0,1,1,1,2082130.7,0.9505703422043358
46,12.0,2,0,4,4,731072.2389,0.0,0,0,0.0,1,1,1,2082130.7,0.9505703422043358
69,9.0,2,0,3,4,41234.257377,0.0,0,0,0.0,1,1,1,191290.26721,0.6363636363542293
69,9.0,2,0,3,4,41234.257377,0.0,0,0,0.0,1,1,1,190653.32849,0.6363636363542293
69,9.0,2,0,3,4,41234.257377,0.0,0,0,0.0,1,1,1,188072.62852,0.6363636363542293
69,9.0,2,0,3,4,41234.257377,0.0,0,0,0.0,1,1,1,191169.46849,0.6363636363542293
69,9.0,2,0,3,4,41234.257377,0.0,0,0,0.0,1,1,1,186754.82428,0.6363636363542293
40,13.0,1,3,1,1,557219.69428,557219.69428,0,0,23061.574209,1,0,1,396878.71043,0.6129032258017139
40,13.0,1,3,1,1,557219.69428,557219.69428,0,0,23061.574209,1,0,1,628153.35463,0.6065573770467331
40,13.0,1,3,1,1,557219.69428,557219.69428,0,0,23061.574209,1,0,1,718203.31107,0.6065573770467331
40,13.0,1,3,1,1,557219.69428,557219.69428,0,0,23061.574209,1,0,1,487367.93494,0.6065573770467331
40,13.0,1,3,1,1,557219.69428,557219.69428,0,0,23061.574209,1,0,1,424113.3314,0.6065573770467331
82,12.0,1,0,3,4,103642.86314,0.0,0,0,0.0,0,1,1,1094875.6898,0.8247422680413339
82,12.0,1,0,3,4,108100.62069,0.0,0,0,0.0,0,1,1,1606623.0032,0.8247422680413339
82,12.0,1,0,3,4,104757.30252,0.0,0,0,0.0,0,1,1,656705.77984,0.8247422680413339
82,12.0,1,0,3,4,110329.49947,0.0,0,0,0.0,0,1,1,867279.91577,0.8247422680413339
82,12.0,1,0,3,4,110329.49947,0.0,0,0,0.0,0,1,1,766522.79988,0.8247422680413339
63,12.0,1,0,3,4,51264.211874,27860.984714,0,0,0.0,0,0,1,234788.78885,0.21276595744598406
63,12.0,1,0,3,4,51264.211874,27860.984714,0,0,0.0,0,0,1,233361.16759,0.21276595744598406
63,12.0,1,0,3,4,52378.651262,27860.984714,0,0,0.0,0,0,1,233141.53355,0.21276595744598406
63,12.0,1,0,3,4,51264.211874,27860.984714,0,0,0.0,0,0,1,233580.80163,0.21276595744598406
63,12.0,1,0,3,4,51264.211874,27860.984714,0,0,0.0,0,0,1,234349.52077,0.21276595744598406
56,12.0,2,0,2,1,29187167.586,801281.92038,0,0,356905.31513,0,1,1,630737349.11,0.8671416442125127
56,12.0,2,0,2,1,29187167.586,947273.48028,0,0,307487.65611,0,1,1,574189270.98,0.8613396004703068
56,12.0,2,0,2,1,29198311.98,883750.43513,0,0,359101.65553,0,1,1,576735960.62,0.8596102141876059
56,12.0,2,0,2,1,29187167.586,867033.8443,0,0,307487.65611,0,1,1,584608709.85,0.8837970540099858
56,12.0,2,0,2,1,29187167.586,801281.92038,0,0,296505.95411,0,1,1,589664685.45,0.9002138676272183
68,11.0,1,0,1,3,47920.893708,12258.833274,0,0,4392.6808016,0,0,1,300898.63491,0.6122448979615857
68,11.0,1,0,1,3,47920.893708,12258.833274,0,0,4392.6808016,0,0,1,403357.91461,0.5785714285726969
68,11.0,1,0,1,3,47920.893708,12258.833274,0,0,4392.6808016,0,0,1,302227.42085,0.6222501571345291
68,11.0,1,0,1,3,47920.893708,12258.833274,0,0,4392.6808016,0,0,1,437730.64188,0.5915492957756956
68,11.0,1,0,1,3,47920.893708,12258.833274,0,0,4392.6808016,0,0,1,239510.92071,0.6265822784815124
65,9.0,1,1,1,2,256321.05937,189454.69606,0,0,120798.72204,1,1,1,1054353.2094,0.08860759493548324
65,9.0,1,1,1,2,256321.05937,189454.69606,0,0,120798.72204,1,1,1,1050180.1626,0.08860759493548324
65,9.0,1,1,1,2,256321.05937,189454.69606,0,0,120798.72204,1,1,1,1049850.7116,0.08860759493548324
65,9.0,1,1,1,2,256321.05937,189454.69606,0,0,120798.72204,1,1,1,1051278.3328,0.08860759493548324
65,9.0,1,1,1,2,256321.05937,189454.69606,0,0,120798.72204,1,1,1,1048642.7244,0.08860759493548324
43,12.0,1,2,2,1,498154.40669,0.0,0,0,18119.808307,1,1,1,2164932.7331,0.48355899419598614
43,12.0,1,2,2,1,468064.5432,0.0,0,0,18119.808307,1,1,1,2164932.7331,0.48355899419598614
43,12.0,1,2,2,1,495925.52791,0.0,0,0,18119.808307,1,1,1,2163834.5629,0.48355899419598614
43,12.0,1,2,2,1,452462.39176,0.0,0,0,18119.808307,1,1,1,2164932.7331,0.48355899419598614
43,12.0,1,2,2,1,482552.25525,0.0,0,0,18119.808307,1,1,1,2164932.7331,0.48355899419598614
88,9.0,1,0,2,1,1972557.7178,5572.1969428,0,0,0.0,1,1,2,30855288.121,0.9114583333324687
88,9.0,1,0,2,1,1805391.8095,5572.1969428,0,0,0.0,1,1,2,38026339.529,0.9363295880143426
88,9.0,1,0,2,1,1905691.3544,5572.1969428,0,0,0.0,1,1,2,38026339.529,0.9363295880143426
88,9.0,1,0,2,1,1794247.4156,5572.1969428,0,0,0.0,1,1,2,31624007.261,0.9201877934269892
88,9.0,1,0,2,1,1872258.1728,5572.1969428,0,0,0.0,1,1,2,23574419.692,0.8843537414940702
65,13.0,1,2,2,1,60179.726982,6686.6363314,0,0,0.0,1,1,1,1266058.4606,0.9118327838943421
65,13.0,1,2,2,1,60179.726982,6686.6363314,0,0,0.0,1,1,1,1030896.2939,0.9904007313726868
65,13.0,1,2,2,1,60179.726982,6686.6363314,0,0,0.0,1,1,1,1110030.4386,0.9697873927631511
65,13.0,1,2,2,1,60179.726982,6686.6363314,0,0,0.0,1,1,1,1321406.2387,0.7918620941747496
65,13.0,1,2,2,1,60179.726982,6686.6363314,0,0,0.0,1,1,1,1260875.0973,0.9004952723990722
61,14.0,1,0,2,1,4212580.8888,0.0,0,0,49417.659018,0,1,1,19346244.787,0.3606218307902151
61,14.0,1,0,2,1,4335169.2215,0.0,0,0,47221.318617,0,1,1,18751036.538,0.3648908644503953
61,14.0,1,0,2,1,4179147.7071,0.0,0,0,48319.488818,0,1,1,18090047.894,0.3634619836558906
61,14.0,1,0,2,1,4480046.342,0.0,0,0,47221.318617,0,1,1,18431908.278,0.3426087551775828
61,14.0,1,0,2,1,4301736.0398,0.0,0,0,46123.148417,0,1,1,18077089.486,0.36391305785550665
66,13.0,1,0,1,1,716584.52684,557219.69428,0,0,0.0,1,0,1,4365226.5466,0.9784946236558297
66,13.0,1,0,1,1,716584.52684,557219.69428,0,0,0.0,1,0,1,4365226.5466,0.9784946236558297
66,13.0,1,0,1,1,716584.52684,557219.69428,0,0,0.0,1,0,1,4365226.5466,0.9784946236558297
66,13.0,1,0,1,1,716584.52684,557219.69428,0,0,0.0,1,0,1,4365226.5466,0.9784946236558297
66,13.0,1,0,1,1,716584.52684,557219.69428,0,0,0.0,1,0,1,4365226.5466,0.9784946236558297
66,13.0,1,0,3,4,1348471.6602,0.0,0,0,0.0,1,1,1,31642676.155,0.7685098406760983
66,13.0,1,0,3,4,1337327.2663,0.0,0,0,0.0,1,1,1,31643774.325,0.7685098406760983
66,13.0,1,0,3,4,1348471.6602,0.0,0,0,0.0,1,1,1,31642676.155,0.7685098406760983
66,13.0,1,0,3,4,1348471.6602,0.0,0,0,0.0,1,1,1,31641577.984,0.7685098406760983
66,13.0,1,0,3,4,1337327.2663,0.0,0,0,0.0,1,1,1,31642676.155,0.7685098406760983
50,8.0,2,0,2,2,100299.54497,100299.54497,0,0,0.0,0,0,1,2527438.7162,0.9922041105599628
50,8.0,2,0,2,2,65751.923925,65751.923925,0,0,0.0,0,0,1,3972960.151,0.989925536574548
50,8.0,2,0,2,2,71324.120868,71324.120868,0,0,4173.0467615,0,0,1,3345685.3326,0.9817030260384523
50,8.0,2,0,2,2,91384.029862,91384.029862,0,0,0.0,0,0,1,6514016.1778,0.9936230164613203
49,12.0,1,2,3,4,81354.075365,0.0,0,0,16472.553006,1,1,1,228748.85274,0.004524886877790766
49,12.0,1,2,3,4,81354.075365,0.0,0,0,16472.553006,1,1,1,222050.01452,0.004524886877790766
49,12.0,1,2,3,4,82468.514753,0.0,0,0,16472.553006,1,1,1,219853.67412,0.004524886877790766
49,12.0,1,2,3,4,88040.711696,0.0,0,0,16472.553006,1,1,1,217767.15074,0.004524886877790766
49,12.0,1,2,3,4,85811.832919,0.0,0,0,16472.553006,1,1,1,219963.49114,0.004524886877790766
45,12.0,1,1,1,1,184996.9385,173852.54462,0,0,12519.140285,1,1,1,443441.12692,0.8549931600519505
45,12.0,1,1,1,1,184996.9385,173852.54462,0,0,12519.140285,1,1,1,468808.85855,0.8549931600519505
45,12.0,1,1,1,1,184996.9385,173852.54462,0,0,12519.140285,1,1,1,453324.65873,0.8549931600519505
45,12.0,1,1,1,1,184996.9385,173852.54462,0,0,12519.140285,1,1,1,448931.97793,0.8549931600519505
45,12.0,1,1,1,1,184996.9385,173852.54462,0,0,12519.140285,1,1,1,503840.48795,0.8549931600519505
74,9.0,1,0,3,4,136184.49328,0.0,0,0,0.0,0,0,1,1010316.5844,0.28571428571142665
74,9.0,1,0,3,4,136184.49328,0.0,0,0,0.0,0,0,1,1151980.5402,0.28571428571142665
74,9.0,1,0,3,4,136184.49328,0.0,0,0,0.0,0,0,1,1009218.4142,0.28571428571142665
74,9.0,1,0,3,4,136184.49328,0.0,0,0,0.0,1,0,1,1250815.8583,0.4628099173537548
74,9.0,1,0,3,4,136184.49328,0.0,0,0,0.0,0,0,1,1130017.1362,0.28571428571142665
67,14.0,1,0,2,1,158250.39318,34547.621045,0,1,93344.467035,0,0,1,2751487.4005,0.10503663472870008
67,14.0,1,0,2,1,158250.39318,36776.499823,0,1,93344.467035,0,0,1,4188992.1929,0.08459305924291975
67,14.0,1,0,2,1,158250.39318,44577.575542,0,1,93344.467035,0,0,1,2415447.3192,0.14121374939741682
67,14.0,1,0,2,1,158250.39318,43463.136154,0,1,93344.467035,0,0,1,2892053.1862,0.2946538737779422
67,14.0,1,0,2,1,158250.39318,39005.3786,0,1,93344.467035,0,0,1,3399407.8188,0.12373996499042564
68,14.0,1,0,3,4,1203594.5396,0.0,0,0,4831.9488818,0,0,1,7173687.0171,0.8459696727837057
68,14.0,1,0,3,4,1192450.1458,0.0,0,0,4831.9488818,0,0,1,7242761.9227,0.80348682963608
68,14.0,1,0,3,4,1192450.1458,0.0,0,0,4831.9488818,0,0,1,7188951.5829,0.8426073131936497
68,14.0,1,0,3,4,1203594.5396,0.0,0,0,4831.9488818,0,0,1,7190049.7531,0.8334971495954603
68,14.0,1,0,3,4,1192450.1458,0.0,0,0,4831.9488818,0,0,1,7166988.1789,0.8500602167788337
78,8.0,2,0,3,4,339904.01351,0.0,0,0,0.0,0,1,1,5188854.1969,0.6802721088422732
78,8.0,2,0,3,4,328759.61963,0.0,0,0,0.0,0,1,1,5111982.2829,0.6968641114973735
78,8.0,2,0,3,4,355506.16495,0.0,0,0,0.0,0,1,1,4996674.4119,0.7233273056043572
78,8.0,2,0,3,4,355506.16495,0.0,0,0,0.0,0,1,1,4915409.817,0.743218134521074
78,8.0,2,0,3,4,374451.63456,0.0,0,0,0.0,0,1,1,4996674.4119,0.7233273056043572
53,12.0,1,1,1,1,147105.99929,144877.12051,0,0,439.26808016,1,1,1,288379.49463,0.23278688524282795
53,12.0,1,1,1,1,147105.99929,144877.12051,0,0,439.26808016,1,1,1,287281.32443,0.23278688524282795
53,12.0,1,1,1,1,147105.99929,144877.12051,0,0,439.26808016,1,1,1,289038.39675,0.22903225806291475
53,12.0,1,1,1,1,147105.99929,144877.12051,0,0,439.26808016,1,1,1,286842.05635,0.22903225806291475
53,12.0,1,1,1,1,147105.99929,144877.12051,0,0,439.26808016,1,1,1,284535.89893,0.22903225806291475
